worker_id,worker_name,worker_profession,worker_experience,worker_rating,worker_number,worker_address,Latitude,Longitude
BD-1517,Sandeep Singh,General Contractor,2.0,4.5,9312967136,"Harsh Nagar, Kanpur",26.422531,80.357425
BD-1518,Arjun Maurya,Architect,1.0,4.0,9510161433,"Lal Bangla, Kanpur",26.513133,80.293379
BD-1519,Manoj Pal,Electrician,16.0,4.0,9118362646,"Govind Nagar, Kanpur",26.417079,80.287334
BD-1520,Deepak Maurya,Landscaper,21.0,3.7,9342236985,"Chakeri, Kanpur",26.495399,80.311557
BD-1521,Rahul Mishra,Glazier,3.0,4.6,9507493500,"Swaroop Nagar, Kanpur",26.465955,80.375485
BD-1522,Manoj Pandey,HVAC Technician,3.0,4.6,9703158695,"Ganga Barrage, Kanpur",26.40811,80.406861
BD-1523,Vikas Pandey,Tiler,7.0,4.8,9238484553,"Dada Nagar, Kanpur",26.387633,80.334833
BD-1524,Rohit Sharma,Glazier,9.0,4.4,9679971627,"Ashok Nagar, Kanpur",26.383185,80.273276
BD-1525,Rohit Pandey,HVAC Technician,2.0,3.8,9592488484,"Naubasta, Kanpur",26.477011,80.380878
BD-1526,Ajay Gupta,Carpenter,7.0,4.8,9566415548,"Kalpi Road, Kanpur",26.492154,80.306457
BD-1527,Vijay Yadav,Glazier,2.0,5.0,9165446387,"Armapur Estate, Kanpur",26.394423,80.413537
BD-1528,Rohit Mishra,Architect,2.0,5.0,9100982774,"Barra 2, Kanpur",26.395664,80.331378
BD-1529,Ankit Gupta,General Contractor,11.0,4.2,9121751145,"Barra 2, Kanpur",26.459539,80.351037
BD-1530,Arjun Gupta,Painter,14.0,3.8,9801317456,"Kidwai Nagar, Kanpur",26.519008,80.27189
BD-1531,Rahul Yadav,Civil Engineer,14.0,4.5,9616546482,"Birhana Road, Kanpur",26.515813,80.36782
BD-1532,Naresh Pal,Carpenter,12.0,4.2,9719102911,"Vikas Nagar, Kanpur",26.483932,80.391362
BD-1533,Rohit Tiwari,Welder,11.0,4.4,9898199944,"Arya Nagar, Kanpur",26.45726,80.287319
BD-1534,Vijay Khan,Civil Engineer,14.0,4.7,9888931496,"Nayaganj, Kanpur",26.413599,80.324544
BD-1535,Naresh Tripathi,Electrician,6.0,4.1,9661041308,"Harsh Nagar, Kanpur",26.401795,80.381531
BD-1536,Amit Singh,Electrician,15.0,3.9,9522776749,"Fazal Ganj, Kanpur",26.461093,80.304708
BD-1537,Ajay Singh,General Contractor,19.0,4.3,9985560162,"Lajpat Nagar, Kanpur",26.474621,80.258463
BD-1538,Imran Mishra,Flooring Installer,9.0,4.2,9162368930,"Mall Road, Kanpur",26.500996,80.414106
BD-1539,Gaurav Maurya,Civil Engineer,22.0,4.7,9259108317,"Eldeco Colony, Kanpur",26.491888,80.279686
BD-1540,Deepak Pandey,Roofer,1.0,4.6,9284477883,"Pandu Nagar, Kanpur",26.397435,80.391974
BD-1541,Deepak Khan,Civil Engineer,7.0,4.9,9424946025,"Vishnupuri, Kanpur",26.421506,80.382025
BD-1542,Gaurav Verma,Carpenter,8.0,4.5,9104371325,"Dada Nagar, Kanpur",26.386383,80.358605
BD-1543,Rahul Pal,Mason,3.0,4.5,9425469757,"Moti Jheel, Kanpur",26.385199,80.254634
BD-1544,Prakash Tiwari,Architect,11.0,4.6,9665199143,"Barra 6, Kanpur",26.484922,80.368982
BD-1545,Arjun Pal,Carpenter,22.0,3.7,9744262551,"Birhana Road, Kanpur",26.442375,80.391417
BD-1546,Deepak Pandey,Welder,17.0,4.8,9511906509,"Barra 8, Kanpur",26.456705,80.360054
BD-1547,Imran Tiwari,Welder,22.0,3.8,9443182998,"Harjinder Nagar, Kanpur",26.435268,80.363963
BD-1548,Ajay Khan,Roofer,4.0,5.0,9932230072,"Ashok Nagar, Kanpur",26.494651,80.367351
BD-1549,Salman Pal,Architect,8.0,4.0,9433218976,"Azad Nagar, Kanpur",26.423692,80.412008
BD-1550,Rahul Khan,Drywaller,19.0,4.9,9032981033,"Chunni Ganj, Kanpur",26.472914,80.273122
BD-1551,Amit Maurya,General Contractor,6.0,3.7,9121671402,"Bithoor, Kanpur",26.384767,80.395222
BD-1552,Vijay Srivastava,Plumber,8.0,3.7,9204401358,"Barra 5, Kanpur",26.462405,80.28421
BD-1553,Imran Maurya,General Contractor,4.0,4.4,9189903497,"Mandhana, Kanpur",26.396595,80.253581
BD-1554,Rahul Pal,Landscaper,21.0,4.5,9094365479,"Ratan Lal Nagar, Kanpur",26.404773,80.293418
BD-1555,Arjun Verma,Flooring Installer,7.0,3.9,9532594402,"Kalyanpur, Kanpur",26.465307,80.400511
BD-1556,Vijay Verma,Drywaller,11.0,4.2,9450084488,"Barra 4, Kanpur",26.493863,80.278411
BD-1557,Rahul Yadav,Structural Engineer,12.0,4.2,9207057819,"G.T. Road, Kanpur",26.421563,80.333164
BD-1558,Amit Sharma,Civil Engineer,15.0,3.8,9857069067,"Kidwai Nagar, Kanpur",26.382902,80.265882
BD-1559,Deepak Tiwari,Tiler,14.0,4.5,9924550060,"Nawabganj, Kanpur",26.507143,80.404959
BD-1560,Gaurav Sharma,Painter,7.0,4.4,9397921074,"Becon Ganj, Kanpur",26.386802,80.411773
BD-1561,Manoj Sharma,Mason,6.0,5.0,9182554347,"Barra 8, Kanpur",26.441007,80.303097
BD-1562,Imran Pal,Drywaller,1.0,3.9,9277743426,"Bithoor, Kanpur",26.512247,80.279549
BD-1563,Imran Singh,General Contractor,12.0,4.3,9601382889,"Harsh Nagar, Kanpur",26.440057,80.272262
BD-1564,Amit Singh,Painter,18.0,4.1,9626800678,"Nayaganj, Kanpur",26.466542,80.321192
BD-1565,Ajay Tiwari,Painter,4.0,4.0,9206513682,"Panki, Kanpur",26.416885,80.330938
BD-1566,Naresh Pandey,Mason,4.0,4.3,9460754115,"General Ganj, Kanpur",26.51099,80.383947
BD-1567,Salman Gupta,Carpenter,21.0,5.0,9992210872,"Sarvodaya Nagar, Kanpur",26.382574,80.304377
BD-1568,Amit Mishra,Roofer,11.0,4.4,9610093615,"Bithoor, Kanpur",26.514731,80.275896
BD-1569,Amit Tripathi,Drywaller,8.0,4.2,9250908893,"Arya Nagar, Kanpur",26.443153,80.302543
BD-1570,Nikhil Mishra,Landscaper,15.0,3.7,9610371360,"Moti Jheel, Kanpur",26.452374,80.368975
BD-1571,Rahul Verma,Electrician,16.0,5.0,9650761782,"Bhauti, Kanpur",26.463559,80.40433
BD-1572,Imran Srivastava,Architect,15.0,4.2,9592887484,"Barra 4, Kanpur",26.403338,80.37932
BD-1573,Manoj Maurya,Electrician,21.0,4.8,9862809038,"Civil Lines, Kanpur",26.493661,80.304624
BD-1574,Rahul Tripathi,Mason,14.0,4.1,9660742799,"Lal Bangla, Kanpur",26.383698,80.326843
BD-1575,Ravi Pal,Landscaper,13.0,4.4,9142327959,"Shyam Nagar, Kanpur",26.425173,80.376886
BD-1576,Imran Yadav,Structural Engineer,7.0,3.8,9830685588,"Jajmau, Kanpur",26.394835,80.399017
BD-1577,Nikhil Sharma,Glazier,2.0,5.0,9295817616,"Tilak Nagar, Kanpur",26.442258,80.387136
BD-1578,Manoj Maurya,HVAC Technician,8.0,4.2,9387831982,"Tilak Nagar, Kanpur",26.45391,80.28917
BD-1579,Ankit Gupta,Structural Engineer,10.0,4.3,9633470039,"Swaroop Nagar, Kanpur",26.453269,80.29518
BD-1580,Deepak Yadav,Landscaper,17.0,4.3,9535403316,"Naubasta, Kanpur",26.467619,80.290677
BD-1581,Rohit Srivastava,Handyman,9.0,3.6,9087746832,"Swaroop Nagar, Kanpur",26.4025,80.392726
BD-1582,Ankit Khan,Plumber,3.0,3.8,9766369595,"Kidwai Nagar, Kanpur",26.412808,80.307742
BD-1583,Naresh Pandey,Tiler,14.0,4.9,9961296663,"Swaroop Nagar, Kanpur",26.488947,80.403856
BD-1584,Vikas Pandey,Plumber,18.0,4.5,9079090617,"Barra 5, Kanpur",26.480641,80.285138
BD-1585,Ankit Tripathi,Flooring Installer,3.0,4.5,9666862028,"Barra 2, Kanpur",26.390161,80.291517
BD-1586,Gaurav Mishra,Carpenter,2.0,3.8,9140749492,"Vishnupuri, Kanpur",26.460991,80.315583
BD-1587,Ajay Verma,General Contractor,15.0,4.3,9051040323,"Indira Nagar, Kanpur",26.470762,80.360321
BD-1588,Vikas Maurya,Plumber,15.0,4.1,9072033319,"Jawahar Nagar, Kanpur",26.404536,80.379842
BD-1589,Ravi Srivastava,Landscaper,3.0,4.2,9612877357,"G.T. Road, Kanpur",26.384198,80.40421
BD-1590,Prakash Maurya,Glazier,3.0,4.9,9202310475,"Bhauti, Kanpur",26.41327,80.359015
BD-1591,Nikhil Maurya,Glazier,18.0,3.7,9016451606,"Juhi, Kanpur",26.495406,80.332813
BD-1592,Sandeep Mishra,Plumber,11.0,4.6,9028568238,"Armapur Estate, Kanpur",26.479001,80.412545
BD-1593,Amit Gupta,Glazier,21.0,4.6,9492207839,"Mandhana, Kanpur",26.481101,80.367981
BD-1594,Manoj Tiwari,Tiler,4.0,3.9,9421168546,"Nawabganj, Kanpur",26.427537,80.250469
BD-1595,Deepak Yadav,Civil Engineer,10.0,4.7,9636520529,"Armapur Estate, Kanpur",26.492012,80.304005
BD-1596,Manoj Verma,Handyman,15.0,4.1,9239008462,"Shastri Nagar, Kanpur",26.516109,80.408305
BD-1597,Arjun Tripathi,Construction Laborer,13.0,4.7,9464111115,"Barra 8, Kanpur",26.519257,80.411685
BD-1598,Rohit Tiwari,Handyman,19.0,4.2,9583527364,"Barra 3, Kanpur",26.420473,80.367148
BD-1599,Arjun Gupta,Painter,12.0,4.3,9140211772,"Barra 8, Kanpur",26.49866,80.37896
BD-1600,Sandeep Sharma,General Contractor,15.0,3.7,9226918133,"Kalpi Road, Kanpur",26.445827,80.252183
BD-1601,Amit Singh,Electrician,14.0,4.5,9958493712,"Kalyanpur, Kanpur",26.388858,80.400113
BD-1602,Sandeep Verma,Mason,5.0,4.8,9369835769,"Harjinder Nagar, Kanpur",26.468661,80.336738
BD-1603,Gaurav Yadav,Civil Engineer,14.0,3.6,9361364123,"Barra 3, Kanpur",26.456222,80.321982
BD-1604,Nikhil Tiwari,Landscaper,9.0,4.4,9593776824,"Bhauti, Kanpur",26.442314,80.329035
BD-1605,Imran Mishra,Electrician,15.0,4.0,9983432251,"Saket Nagar, Kanpur",26.464369,80.297959
BD-1606,Vijay Gupta,Flooring Installer,17.0,4.0,9522759010,"Juhi, Kanpur",26.490026,80.285762
BD-1607,Nikhil Sharma,Flooring Installer,10.0,4.9,9056730991,"Harsh Nagar, Kanpur",26.478627,80.250546
BD-1608,Imran Pal,Painter,14.0,4.4,9331177045,"Vishnupuri, Kanpur",26.51765,80.324882
BD-1609,Prakash Sharma,Roofer,11.0,4.9,9204453558,"Chunni Ganj, Kanpur",26.402614,80.298038
BD-1610,Sandeep Verma,Plumber,5.0,4.9,9356415298,"Panki, Kanpur",26.480558,80.257615
BD-1611,Naresh Khan,Landscaper,11.0,4.5,9550603166,"Darshan Purwa, Kanpur",26.471651,80.291749
BD-1612,Prakash Sharma,Landscaper,14.0,4.7,9742456279,"Ganga Barrage, Kanpur",26.41048,80.295336
BD-1613,Manoj Tripathi,Mason,11.0,4.9,9665651652,"Panki, Kanpur",26.47544,80.313292
BD-1614,Vijay Mishra,Drywaller,17.0,4.9,9396032768,"Kakadeo, Kanpur",26.387052,80.413072
BD-1615,Ankit Sharma,Painter,10.0,4.3,9667545611,"Birhana Road, Kanpur",26.476454,80.321347
BD-1616,Rohit Tripathi,Roofer,7.0,4.7,9115285507,"Barra 8, Kanpur",26.387136,80.31821
BD-1617,Amit Singh,Structural Engineer,13.0,4.4,9788041380,"Juhi, Kanpur",26.514974,80.395853
BD-1618,Gaurav Pandey,Structural Engineer,1.0,4.0,9444369134,"Harsh Nagar, Kanpur",26.420793,80.334296
BD-1619,Prakash Sharma,Carpenter,11.0,4.3,9645668032,"Nawabganj, Kanpur",26.420999,80.262877
BD-1620,Ajay Maurya,Landscaper,9.0,4.1,9276936350,"Arya Nagar, Kanpur",26.4474,80.276738
BD-1621,Nikhil Pal,Drywaller,5.0,4.3,9188413604,"Tilak Nagar, Kanpur",26.402905,80.340688
BD-1622,Deepak Khan,Handyman,13.0,3.9,9930875190,"Ratan Lal Nagar, Kanpur",26.422044,80.288073
BD-1623,Vikas Khan,Tiler,9.0,4.7,9618693416,"Pandu Nagar, Kanpur",26.48791,80.314547
BD-1624,Manoj Pandey,Architect,14.0,3.6,9974832853,"G.T. Road, Kanpur",26.469902,80.329028
BD-1625,Vikas Maurya,Carpenter,16.0,4.0,9719040213,"Harjinder Nagar, Kanpur",26.491122,80.287571
BD-1626,Amit Pal,Construction Laborer,12.0,4.2,9684753565,"Kidwai Nagar, Kanpur",26.446665,80.400088
BD-1627,Nikhil Pandey,Glazier,8.0,4.5,9974734072,"Shastri Nagar, Kanpur",26.48504,80.25527
BD-1628,Vijay Pal,Painter,21.0,4.5,9167043958,"Civil Lines, Kanpur",26.445988,80.402349
BD-1629,Amit Tripathi,Welder,2.0,3.8,9055073460,"General Ganj, Kanpur",26.503195,80.272795
BD-1630,Ankit Srivastava,Electrician,14.0,4.8,9770866401,"Mandhana, Kanpur",26.449673,80.412112
BD-1631,Rohit Maurya,Roofer,19.0,4.6,9388347514,"Shastri Nagar, Kanpur",26.427973,80.254387
BD-1632,Naresh Pandey,Flooring Installer,7.0,4.1,9090811640,"Bithoor, Kanpur",26.410623,80.307684
BD-1633,Amit Maurya,Handyman,1.0,4.9,9855156380,"Saket Nagar, Kanpur",26.43978,80.330513
BD-1634,Salman Pandey,HVAC Technician,9.0,4.3,9105046031,"Ashok Nagar, Kanpur",26.386416,80.286225
BD-1635,Amit Srivastava,Tiler,10.0,4.9,9974535506,"Barra 4, Kanpur",26.468924,80.353294
BD-1636,Rahul Srivastava,HVAC Technician,13.0,4.9,9613079226,"Govind Nagar, Kanpur",26.445862,80.399402
BD-1637,Arjun Khan,Roofer,14.0,4.8,9407029194,"Darshan Purwa, Kanpur",26.451168,80.338743
BD-1638,Nikhil Tripathi,Tiler,1.0,4.3,9495773828,"Yashoda Nagar, Kanpur",26.39749,80.37876
BD-1639,Nikhil Singh,Civil Engineer,16.0,4.3,9672006272,"Barra 1, Kanpur",26.42924,80.296128
BD-1640,Sandeep Singh,General Contractor,14.0,4.7,9295663478,"Vishnupuri, Kanpur",26.489008,80.311546
BD-1641,Ankit Tiwari,Plumber,4.0,4.6,9153198029,"Ashok Nagar, Kanpur",26.474677,80.367154
BD-1642,Amit Tiwari,Structural Engineer,19.0,3.7,9298800434,"Lal Bangla, Kanpur",26.476995,80.373662
BD-1643,Ravi Pandey,Plumber,21.0,4.5,9792082132,"Naubasta, Kanpur",26.44728,80.404704
BD-1644,Deepak Sharma,Carpenter,14.0,4.8,9054818954,"Azad Nagar, Kanpur",26.42717,80.332522
BD-1645,Nikhil Singh,Civil Engineer,1.0,3.9,9334592231,"Nayaganj, Kanpur",26.452909,80.272472
BD-1646,Amit Yadav,Flooring Installer,6.0,4.0,9791381737,"Barra 5, Kanpur",26.497794,80.319102
BD-1647,Rahul Pal,Flooring Installer,15.0,4.5,9432729204,"Becon Ganj, Kanpur",26.455879,80.333904
BD-1648,Naresh Sharma,HVAC Technician,19.0,3.7,9896911362,"Arya Nagar, Kanpur",26.479111,80.33121
BD-1649,Prakash Tripathi,Handyman,12.0,4.4,9693931950,"Darshan Purwa, Kanpur",26.512104,80.362887
BD-1650,Prakash Pandey,Structural Engineer,14.0,4.7,9534413395,"Naubasta, Kanpur",26.452152,80.331595
BD-1651,Imran Pandey,Flooring Installer,9.0,4.9,9706834393,"Sarvodaya Nagar, Kanpur",26.425008,80.288336
BD-1652,Ankit Maurya,Civil Engineer,6.0,4.3,9486621898,"Kakadeo, Kanpur",26.477322,80.30827
BD-1653,Imran Maurya,Landscaper,9.0,4.4,9013454021,"Barra 4, Kanpur",26.451343,80.406385
BD-1654,Naresh Khan,Painter,21.0,3.8,9980086753,"Barra 1, Kanpur",26.51363,80.27315
BD-1655,Rahul Yadav,Tiler,4.0,4.4,9544119337,"Ashok Nagar, Kanpur",26.446977,80.374251
BD-1656,Gaurav Gupta,Civil Engineer,10.0,4.4,9980596437,"Juhi, Kanpur",26.428828,80.305063
BD-1657,Ankit Yadav,Landscaper,15.0,4.8,9330477207,"Armapur Estate, Kanpur",26.514708,80.279308
BD-1658,Ravi Maurya,Construction Laborer,1.0,4.6,9491859253,"Armapur Estate, Kanpur",26.421516,80.252851
BD-1659,Imran Gupta,Electrician,16.0,4.9,9273859243,"Lajpat Nagar, Kanpur",26.509896,80.264402
BD-1660,Amit Maurya,Welder,14.0,3.7,9206912967,"Harsh Nagar, Kanpur",26.507393,80.3962
BD-1661,Arjun Tripathi,HVAC Technician,8.0,3.6,9251157108,"Bhauti, Kanpur",26.380995,80.39509
BD-1662,Manoj Srivastava,Electrician,12.0,3.9,9433454875,"Armapur Estate, Kanpur",26.499382,80.262905
BD-1663,Imran Verma,Structural Engineer,15.0,3.6,9089055866,"Shyam Nagar, Kanpur",26.482525,80.411708
BD-1664,Vikas Srivastava,Construction Laborer,5.0,3.8,9988125029,"Lal Bangla, Kanpur",26.433939,80.33496
BD-1665,Naresh Sharma,Handyman,1.0,4.5,9746911988,"Bithoor, Kanpur",26.406553,80.305817
BD-1666,Manoj Tiwari,Civil Engineer,13.0,3.9,9176946763,"Chunni Ganj, Kanpur",26.381329,80.290352
BD-1667,Nikhil Gupta,Roofer,18.0,4.8,9302531837,"Vishnupuri, Kanpur",26.434802,80.291593
BD-1668,Ajay Khan,Landscaper,2.0,4.1,9115594909,"Ganga Barrage, Kanpur",26.480654,80.380018
BD-1669,Vikas Tiwari,Mason,17.0,5.0,9915312400,"Nayaganj, Kanpur",26.46843,80.252544
BD-1670,Amit Singh,Architect,3.0,4.7,9376005556,"Dada Nagar, Kanpur",26.395383,80.278641
BD-1671,Rahul Yadav,Architect,1.0,4.4,9080223269,"Shastri Nagar, Kanpur",26.469253,80.360735
BD-1672,Rohit Khan,Tiler,1.0,3.9,9430638637,"Jajmau, Kanpur",26.412735,80.395601
BD-1673,Naresh Pal,Tiler,13.0,3.6,9380396233,"Barra 4, Kanpur",26.386679,80.275002
BD-1674,Naresh Tiwari,Structural Engineer,4.0,4.9,9476493375,"Sarvodaya Nagar, Kanpur",26.405676,80.354587
BD-1675,Naresh Sharma,Roofer,21.0,4.4,9392840726,"General Ganj, Kanpur",26.408359,80.408977
BD-1676,Manoj Maurya,Roofer,12.0,3.8,9948146485,"Barra 3, Kanpur",26.458161,80.283219
BD-1677,Rohit Maurya,Mason,18.0,4.0,9228901232,"Barra 2, Kanpur",26.449698,80.371031
BD-1678,Imran Pandey,Drywaller,20.0,4.3,9214235424,"Barra 1, Kanpur",26.502246,80.303803
BD-1679,Rohit Mishra,Structural Engineer,21.0,3.9,9018176135,"Shastri Nagar, Kanpur",26.413434,80.306459
BD-1680,Sandeep Sharma,General Contractor,13.0,4.9,9910816329,"Juhi, Kanpur",26.508051,80.398148
BD-1681,Amit Yadav,Structural Engineer,3.0,3.8,9438470896,"General Ganj, Kanpur",26.457277,80.304161
BD-1682,Ravi Pal,Handyman,4.0,4.7,9554310598,"Mandhana, Kanpur",26.409841,80.265866
BD-1683,Ajay Tiwari,Landscaper,12.0,4.3,9285334074,"Ashok Nagar, Kanpur",26.444458,80.391931
BD-1684,Rohit Pal,Drywaller,6.0,4.1,9919222714,"Azad Nagar, Kanpur",26.493849,80.38149
BD-1685,Arjun Mishra,Roofer,9.0,3.9,9977858478,"Ashok Nagar, Kanpur",26.420444,80.368962
BD-1686,Ajay Gupta,Glazier,4.0,3.9,9460616594,"Indira Nagar, Kanpur",26.474944,80.299558
BD-1687,Rohit Verma,Flooring Installer,13.0,4.3,9035681582,"Panki, Kanpur",26.460964,80.394073
BD-1688,Prakash Pal,Handyman,15.0,5.0,9029903750,"Barra 8, Kanpur",26.406551,80.323826
BD-1689,Amit Pal,HVAC Technician,4.0,4.1,9304102173,"Darshan Purwa, Kanpur",26.454487,80.332824
BD-1690,Imran Pandey,Landscaper,19.0,5.0,9806061700,"Barra 7, Kanpur",26.500618,80.270695
BD-1691,Rohit Gupta,Mason,20.0,3.9,9762210667,"Ganga Barrage, Kanpur",26.455805,80.268335
BD-1692,Gaurav Sharma,Tiler,6.0,4.1,9278273117,"Moti Jheel, Kanpur",26.512251,80.363694
BD-1693,Deepak Pandey,Mason,20.0,5.0,9584856992,"Azad Nagar, Kanpur",26.46217,80.279151
BD-1694,Ankit Maurya,Landscaper,11.0,4.4,9441202294,"Govind Nagar, Kanpur",26.457581,80.401244
BD-1695,Amit Srivastava,Architect,17.0,4.3,9719764215,"Barra 4, Kanpur",26.420963,80.301494
BD-1696,Amit Khan,Civil Engineer,10.0,3.9,9494510378,"Barra 5, Kanpur",26.468813,80.316347
BD-1697,Ankit Tripathi,Glazier,9.0,4.8,9554488964,"Tilak Nagar, Kanpur",26.466873,80.259946
BD-1698,Naresh Khan,Drywaller,7.0,4.2,9235829988,"Nayaganj, Kanpur",26.470789,80.328413
BD-1699,Nikhil Mishra,Plumber,22.0,3.9,9563198484,"Barra 3, Kanpur",26.443721,80.276045
BD-1700,Ravi Pal,General Contractor,20.0,4.6,9213781859,"Shastri Nagar, Kanpur",26.505312,80.399158
BD-1701,Imran Yadav,Construction Laborer,17.0,4.2,9707298917,"Chakeri, Kanpur",26.496839,80.365787
BD-1702,Rohit Srivastava,Landscaper,4.0,3.9,9262951707,"Govind Nagar, Kanpur",26.418463,80.377493
BD-1703,Ajay Srivastava,Tiler,13.0,3.7,9459007499,"Lal Bangla, Kanpur",26.484877,80.275319
BD-1704,Nikhil Srivastava,Flooring Installer,10.0,4.2,9594740558,"Barra 2, Kanpur",26.455228,80.327845
BD-1705,Naresh Tripathi,Roofer,8.0,3.8,9293490292,"Barra 6, Kanpur",26.470355,80.362328
BD-1706,Vikas Singh,HVAC Technician,13.0,4.8,9337788160,"Barra 2, Kanpur",26.444354,80.346638
BD-1707,Amit Singh,HVAC Technician,14.0,4.6,9252440161,"Arya Nagar, Kanpur",26.461661,80.382169
BD-1708,Amit Khan,General Contractor,16.0,3.6,9039045619,"Birhana Road, Kanpur",26.416205,80.262522
BD-1709,Gaurav Tiwari,General Contractor,11.0,4.6,9659707189,"Arya Nagar, Kanpur",26.444837,80.314667
BD-1710,Ajay Maurya,Plumber,19.0,3.9,9257100562,"Saket Nagar, Kanpur",26.450709,80.31723
BD-1711,Naresh Yadav,Glazier,7.0,4.0,9958459149,"Barra 5, Kanpur",26.518265,80.414636
BD-1712,Salman Khan,Tiler,8.0,5.0,9360713681,"Naubasta, Kanpur",26.491335,80.408318
BD-1713,Ankit Mishra,Welder,20.0,4.9,9807157723,"Indira Nagar, Kanpur",26.38668,80.403579
BD-1714,Ankit Tiwari,Tiler,20.0,4.0,9656848924,"Tilak Nagar, Kanpur",26.475894,80.332094
BD-1715,Gaurav Yadav,Glazier,6.0,4.1,9582983134,"Indira Nagar, Kanpur",26.442519,80.416355
BD-1716,Amit Pandey,Tiler,2.0,3.8,9628618933,"Kalpi Road, Kanpur",26.50275,80.371092
BD-1717,Amit Mishra,HVAC Technician,18.0,3.6,9731997354,"Juhi, Kanpur",26.434724,80.374258
BD-1718,Rohit Sharma,Architect,12.0,3.9,9647342988,"Becon Ganj, Kanpur",26.50241,80.269415
BD-1719,Rahul Srivastava,Mason,20.0,4.7,9719245862,"Juhi, Kanpur",26.386351,80.393661
BD-1720,Manoj Yadav,Welder,13.0,4.5,9602245935,"Ratan Lal Nagar, Kanpur",26.383721,80.408581
BD-1721,Ravi Mishra,Civil Engineer,22.0,4.2,9322035630,"Kalyanpur, Kanpur",26.487139,80.41638
BD-1722,Ajay Singh,Tiler,2.0,3.8,9943415809,"Dada Nagar, Kanpur",26.391376,80.39172
BD-1723,Vijay Maurya,Mason,7.0,4.2,9615726385,"Lajpat Nagar, Kanpur",26.40209,80.285473
BD-1724,Ravi Srivastava,Painter,13.0,4.0,9364599671,"Ashok Nagar, Kanpur",26.411342,80.260981
BD-1725,Ankit Srivastava,Flooring Installer,8.0,3.8,9741663028,"Azad Nagar, Kanpur",26.404894,80.341184
BD-1726,Prakash Tiwari,Architect,22.0,4.7,9624754189,"Ashok Nagar, Kanpur",26.440581,80.38887
BD-1727,Vijay Yadav,Roofer,7.0,4.5,9299076978,"Pandu Nagar, Kanpur",26.42512,80.415387
BD-1728,Manoj Singh,Handyman,10.0,3.7,9719848023,"Harsh Nagar, Kanpur",26.514752,80.299591
BD-1729,Imran Singh,Landscaper,13.0,3.7,9465137269,"Becon Ganj, Kanpur",26.456003,80.299168
BD-1730,Ravi Khan,HVAC Technician,5.0,5.0,9419039182,"Juhi, Kanpur",26.440254,80.397566
BD-1731,Manoj Maurya,Handyman,18.0,5.0,9952006616,"General Ganj, Kanpur",26.406533,80.283192
BD-1732,Manoj Mishra,Carpenter,12.0,3.6,9831343649,"Harjinder Nagar, Kanpur",26.507333,80.340118
BD-1733,Vijay Tripathi,Carpenter,15.0,4.1,9208373560,"Barra 3, Kanpur",26.427087,80.315976
BD-1734,Vikas Gupta,Tiler,15.0,3.9,9492314332,"Harsh Nagar, Kanpur",26.509774,80.266866
BD-1735,Sandeep Maurya,HVAC Technician,4.0,4.5,9480762219,"Indira Nagar, Kanpur",26.384565,80.410961
BD-1736,Ravi Yadav,Drywaller,15.0,3.9,9969030465,"Armapur Estate, Kanpur",26.42514,80.285048
BD-1737,Sandeep Yadav,Civil Engineer,22.0,4.0,9484439331,"Mandhana, Kanpur",26.447247,80.314266
BD-1738,Imran Maurya,Roofer,13.0,3.7,9610619565,"Shastri Nagar, Kanpur",26.487717,80.253474
BD-1739,Nikhil Pal,Plumber,13.0,3.6,9278930883,"Eldeco Colony, Kanpur",26.501307,80.356976
BD-1740,Arjun Pandey,Handyman,5.0,3.8,9160521960,"Vishnupuri, Kanpur",26.438603,80.405156
BD-1741,Arjun Pandey,Carpenter,19.0,4.9,9179575425,"Moti Jheel, Kanpur",26.436835,80.260552
BD-1742,Salman Gupta,Architect,17.0,4.9,9398791469,"Kalyanpur, Kanpur",26.467198,80.358987
BD-1743,Manoj Maurya,Plumber,19.0,4.6,9892725087,"Jawahar Nagar, Kanpur",26.478,80.309141
BD-1744,Ravi Srivastava,Flooring Installer,21.0,3.6,9978757843,"Bithoor, Kanpur",26.397488,80.335254
BD-1745,Arjun Yadav,Welder,10.0,4.1,9497860252,"Fazal Ganj, Kanpur",26.489858,80.346118
BD-1746,Manoj Srivastava,HVAC Technician,19.0,3.7,9508071966,"Jajmau, Kanpur",26.401133,80.416249
BD-1747,Salman Pandey,Structural Engineer,1.0,3.6,9375771231,"Nawabganj, Kanpur",26.422237,80.40506
BD-1748,Rohit Yadav,General Contractor,9.0,4.1,9988885999,"Harsh Nagar, Kanpur",26.433066,80.416041
BD-1749,Imran Pandey,Landscaper,15.0,4.9,9139215097,"Dada Nagar, Kanpur",26.450118,80.394962
BD-1750,Amit Tiwari,Structural Engineer,18.0,4.9,9787295509,"Kalpi Road, Kanpur",26.454237,80.375226
BD-1751,Imran Pal,Carpenter,15.0,4.8,9847623113,"Jawahar Nagar, Kanpur",26.408446,80.298448
BD-1752,Sandeep Khan,Construction Laborer,18.0,4.3,9273679968,"Mall Road, Kanpur",26.416423,80.294645
BD-1753,Imran Khan,Electrician,7.0,5.0,9104286022,"Kalyanpur, Kanpur",26.443514,80.332333
BD-1754,Prakash Gupta,Painter,11.0,3.8,9047908243,"Lal Bangla, Kanpur",26.407091,80.283576
BD-1755,Amit Yadav,Painter,15.0,4.8,9378604545,"Bithoor, Kanpur",26.383562,80.409297
